Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
GWP_100_AR5_N2O,Buildings,ERI,Eritrea,0.011811709,0.011811709,0.012133609,0.012460419,0.012781595,0.013090509,0.013422814,0.013680707,0.013911805,0.014109225,0.014185671,0.014540434,0.015104911,0.015528188,0.015920986,0.016357251,0.016833768,0.017403504,0.018077897,0.01876295,0.019446846,0.020284512,0.022013299,0.022067294,0.054516038,0.056267059,0.057833627,0.059580169,0.039277348,0.040457604,0.041674287,0.045499998,0.046896139,0.048203999,0.026819697,0.027781943,0.028609521,0.029396479,0.030169185,0.031088569,0.031656148,0.032905446,0.03311518,0.033626546,0.034319126,0.034857938,0.035665335,0.03723206,0.037651372,0.038161588,0.038738754,0.039383768,0.040167336,0.040168908,0.040431869
GWP_100_AR5_N2O,Buildings,ESH,Western Sahara,9.43644E-05,9.43644E-05,9.16964E-05,9.32809E-05,9.84899E-05,0.000169863,0.000156341,0.000163627,0.000211824,0.000264577,0.000291985,0.000169507,0.000349186,0.000411923,0.000435342,0.000459399,0.000469777,0.000515564,0.00012815,0.000126076,0.000443178,0.00052842,0.000477065,0.000420882,0.000426522,0.000481725,0.00042362,0.000410272,0.000325273,0.000322772,0.000396429,0.000397457,0.000507831,0.000501794,0.000515876,0.0006325,0.000587302,0.00058851,0.000492441,0.000421772,0.000351363,0.000407579,0.000388121,0.000356173,0.000298027,0.000280197,0.000279158,0.000249515,0.000262324,0.000270874,0.000230086,0.000281216,0.000310441,0.000334845,0.000351581
GWP_100_AR5_N2O,Buildings,ESP,Spain and Andorra,0.486272965,0.488197167,0.53405563,0.559554308,0.463437721,0.469196334,0.496615036,0.6146932,0.677117945,0.721400848,0.679482475,0.630959501,0.6878955,0.697390581,0.704706627,0.736407252,0.721095763,0.749193217,0.662341875,0.493091347,0.522096818,0.539609543,0.565564883,0.584160813,0.607082957,0.626727784,0.633684376,0.633907508,0.574148203,0.618650189,0.721598745,0.687553475,0.676795954,0.74106243,0.833120965,0.820269395,0.712446707,0.754688937,0.68831679,0.672097938,0.658040703,0.606965881,0.640205946,0.642762695,0.601090809,0.635732553,0.640030616,0.648223343,0.663662345,0.681334866,0.73848606,0.753067013,0.729011019,0.639896964,0.673519438
GWP_100_AR5_N2O,Buildings,EST,Estonia,0.052102937,0.052102937,0.053887646,0.055423537,0.057266753,0.060710515,0.061932947,0.06278329,0.063466035,0.064566518,0.066826106,0.067577687,0.068293572,0.068224078,0.070013501,0.070144484,0.06921111,0.070349469,0.069407666,0.06820178,0.051723032,0.050554894,0.038730937,0.034709728,0.025242309,0.028421809,0.033442908,0.033469389,0.029406871,0.021996082,0.024887729,0.037174697,0.039163464,0.042779821,0.039472945,0.037305235,0.034337407,0.038265469,0.039350446,0.039041022,0.040638601,0.042699658,0.043671334,0.04273998,0.048968309,0.048179087,0.0471694,0.048107875,0.048850008,0.045293117,0.045263496,0.037756543,0.041434406,0.037042863,0.036675574
GWP_100_AR5_N2O,Buildings,ETH,Ethiopia,0.326275186,0.326275186,0.334995516,0.344223583,0.352985144,0.361114155,0.370121708,0.377822595,0.385099084,0.39031292,0.392506355,0.402459574,0.4176015,0.429057286,0.439043615,0.450929061,0.464107752,0.484312261,0.501973463,0.520653005,0.54102121,0.560636988,0.602345336,0.623957497,1.235064694,1.277218328,1.319693118,1.362450912,1.405417216,1.448579037,1.493077921,1.540427921,1.586819973,1.634769631,1.683803956,1.729989272,1.780744824,1.844263111,1.886089484,1.935795998,1.987213955,2.040775221,2.095414311,2.151991385,2.210120444,2.258755984,2.318431436,2.370279848,2.428257399,2.485598997,2.52588222,2.537925138,2.599186763,2.615896423,2.633753564
GWP_100_AR5_N2O,Buildings,FIN,Finland,0.333367687,0.331991058,0.331748819,0.332946733,0.321814776,0.300139078,0.307661826,0.315278914,0.328025532,0.325829981,0.312290398,0.310000919,0.306833748,0.307847936,0.179054634,0.184060959,0.192768777,0.202008775,0.206742459,0.225229801,0.245025352,0.214639259,0.221020023,0.224918874,0.194625353,0.203887269,0.210865155,0.207694787,0.211249465,0.188185635,0.182909076,0.188950779,0.1894457,0.189814074,0.187368498,0.186378437,0.18482054,0.1858149,0.1862557,0.182387044,0.197276133,0.184247102,0.198103114,0.187837421,0.185279533,0.195492323,0.198424562,0.196874729,0.186173024,0.196796689,0.199269817,0.186733995,0.184404081,0.172761959,0.169419937
GWP_100_AR5_N2O,Buildings,FJI,Fiji,0.000850603,0.000845845,0.000798653,0.000972009,0.001320178,0.000856334,0.000795918,0.000620125,0.000757382,0.000745091,0.001829269,0.00176969,0.001784895,0.001472328,0.001191475,0.001455246,0.003003327,0.002489368,0.002599885,0.003009145,0.00340501,0.002924777,0.003257457,0.003352413,0.003418139,0.003826069,0.003843582,0.004726643,0.004509504,0.004750438,0.001311777,0.001331327,0.001078253,0.001145492,0.001355559,0.000927961,0.000975098,0.004556061,0.003444258,0.002644776,0.004139382,0.002882166,0.002661363,0.003096821,0.003361765,0.003234002,0.00322551,0.003201655,0.003162066,0.003122844,0.002296193,0.002726578,0.0028831,0.004442902,0.004555437
GWP_100_AR5_N2O,Buildings,FLK,Falkland Islands,5.97471E-06,5.83743E-06,5.9009E-06,6.26437E-06,6.04345E-06,5.68789E-06,6.53126E-06,6.84477E-06,7.27932E-06,7.63736E-06,7.50607E-06,6.28137E-06,6.08929E-06,5.70851E-06,1.12364E-05,1.33471E-05,1.16527E-05,1.15355E-05,2.04996E-05,2.85421E-05,2.39661E-05,2.23822E-05,2.20965E-05,2.15723E-05,2.17445E-05,2.88451E-05,2.28371E-05,3.32501E-05,2.58855E-05,2.34368E-05,1.6155E-05,1.65506E-05,1.54997E-05,1.62916E-05,1.71697E-05,1.78096E-05,1.79174E-05,2.02281E-05,1.73364E-05,1.96426E-05,1.87121E-05,1.47551E-05,1.51593E-05,1.63996E-05,1.53327E-05,1.59254E-05,1.72287E-05,1.68796E-05,1.9261E-05,2.09257E-05,1.94012E-05,1.94037E-05,1.93158E-05,1.90634E-05,1.93683E-05
GWP_100_AR5_N2O,Buildings,FRA,France and Monaco,1.297795427,1.242941756,1.33747,1.451537274,1.370659593,1.304252435,1.310253899,1.321100881,1.373448855,1.358047726,1.28898965,1.252729243,1.242326445,1.264512661,1.25847642,1.298891223,1.287449854,1.293154581,1.244006879,1.248277151,1.313782787,1.400643206,1.38294605,1.364630779,1.301881097,1.317660464,1.365856113,1.313234274,1.328488607,1.313762172,1.292708984,1.316198352,1.285131581,1.320462453,1.364655494,1.318775711,1.265882302,1.240429512,1.307605594,1.332798982,1.321046548,1.24189165,1.217578694,1.32726353,1.275113484,1.294113169,1.247409617,1.212963019,1.207993142,1.182116751,1.230935986,1.230481073,1.199082695,1.205107562,1.202919601
GWP_100_AR5_N2O,Buildings,FRO,Faroes,,,,,,,,,,,,,,,,,,,,,,,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,7.8175E-08,,,,,,
GWP_100_AR5_N2O,Buildings,GAB,Gabon,0.017364862,0.017364862,0.017729503,0.018215419,0.018652286,0.019137609,0.019562519,0.019972286,0.020371902,0.02077925,0.021280318,0.021671054,0.022680512,0.023063797,0.02366769,0.024213283,0.02453903,0.024894106,0.025429091,0.025618915,0.026620514,0.027526573,0.028335065,0.028991911,0.030657006,0.031735075,0.032507818,0.033926412,0.034312251,0.034694777,0.035154809,0.035966171,0.037261262,0.03782432,0.039168084,0.040250762,0.041403629,0.043308353,0.044600711,0.045682742,0.048600766,0.05074649,0.052619471,0.054857188,0.056039897,0.05747979,0.057024659,0.051029782,0.052619161,0.052063062,0.051481704,0.050985334,0.050555495,0.050563898,0.050567715
GWP_100_AR5_N2O,Buildings,GBR,United Kingdom,0.615768597,0.641182031,0.692371673,0.707226824,0.624690821,0.605584361,0.572573193,0.594536627,0.580376874,0.584762964,0.484831271,0.464740612,0.467794619,0.462302962,0.43712015,0.471531476,0.463914618,0.43347796,0.410142142,0.380890313,0.3730161,0.386479112,0.372552834,0.374120322,0.357704938,0.336612327,0.362234758,0.342184436,0.348913329,0.308697873,0.290438445,0.272957359,0.249008854,0.171744256,0.157066876,0.178578343,0.163308329,0.160686654,0.174746654,0.171336416,0.199458377,0.176411858,0.204793816,0.212604547,0.205591474,0.186004758,0.231680408,0.264470656,0.230717083,0.250493667,0.261210381,0.264541262,0.270579263,0.265140528,0.264915266
GWP_100_AR5_N2O,Buildings,GEO,Georgia,0.046356305,0.046356305,0.046266111,0.045748492,0.046650945,0.046226418,0.046472697,0.045925502,0.044840464,0.045192344,0.046078254,0.047106962,0.04827386,0.047011364,0.049465154,0.050228035,0.047514423,0.050152129,0.047829413,0.044866538,0.02944807,0.058267217,0.059432758,0.068451613,0.027814994,0.038480184,0.078699238,0.061920194,0.057768457,0.04846377,0.041347922,0.03520552,0.035848611,0.033934103,0.037199434,0.03159819,0.034899198,0.040889973,0.038480845,0.02175566,0.021748593,0.035862298,0.037437748,0.025513611,0.023560708,0.021840603,0.02336487,0.021882874,0.01718803,0.016097628,0.01375044,0.014446671,0.013509775,0.013870857,0.013753527
GWP_100_AR5_N2O,Buildings,GHA,Ghana,0.076440057,0.076440057,0.080553502,0.083876829,0.083211278,0.086016951,0.088430103,0.091492349,0.093823974,0.094190541,0.096710467,0.102350392,0.103231643,0.1011652,0.103753094,0.109511083,0.113132023,0.11662597,0.11982719,0.123582172,0.12631681,0.129086865,0.135465428,0.139606606,0.146222964,0.152218424,0.157445384,0.161268326,0.171600818,0.178981568,0.144067832,0.134980733,0.094806938,0.08909099,0.085009262,0.080508752,0.076847984,0.074515515,0.075614293,0.07705466,0.075626517,0.079990554,0.081386725,0.082778782,0.08517224,0.087267883,0.08549663,0.096069656,0.099135593,0.101506413,0.099556662,0.090917595,0.094627416,0.095705963,0.096408387
GWP_100_AR5_N2O,Buildings,GIB,Gibraltar,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,3.90875E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,1.5635E-08,2.5016E-07,3.36153E-07,3.36153E-07,3.36153E-07,3.36153E-07,3.36153E-07
GWP_100_AR5_N2O,Buildings,GIN,Guinea,0.117996741,0.116920882,0.11854028,0.117748912,0.116454312,0.120622355,0.120466753,0.121667192,0.122478464,0.124336626,0.124069398,0.125698263,0.12912249,0.132887876,0.135533709,0.141525602,0.143240637,0.145749055,0.143612881,0.147109835,0.155034628,0.161518601,0.158790381,0.163038504,0.165011441,0.175765374,0.178081845,0.169032368,0.166615846,0.176404446,0.173765528,0.172950154,0.173733226,0.174758219,0.176488415,0.180226164,0.179836402,0.181690749,0.180065479,0.181609572,0.183793077,0.181655535,0.178308151,0.177246829,0.177405962,0.176765004,0.176924715,0.175629719,0.174219949,0.174858809,0.174683193,0.171625522,0.175834504,0.176285635,0.176551309
GWP_100_AR5_N2O,Buildings,GLP,Guadeloupe,0.000171344,0.00016807,0.000171709,0.00018584,0.00017524,0.000163347,0.000204229,0.000217522,0.000236081,0.000252583,0.00023788,0.000208434,0.000223142,0.000227196,0.000722497,0.000682746,0.000717532,0.000825695,0.000963414,0.001108139,0.001172664,0.001239231,0.001162024,0.001243343,0.001283435,0.00118054,0.001224025,0.001339623,0.001551021,0.001320057,0.000559737,0.000564528,0.000504897,0.000508058,0.000534113,0.000580312,0.000546527,0.000678015,0.000530041,0.000652338,0.000674638,0.000725099,0.000725277,0.000725429,0.000725607,0.000725759,0.00072586,0.000725962,0.000726063,0.00072614,0.000726241,0.000726368,0.000726495,0.000725415,0.000745869
GWP_100_AR5_N2O,Buildings,GMB,The Gambia,0.003677521,0.003686578,0.003800256,0.003881413,0.003868696,0.004267269,0.004368293,0.004504591,0.004838041,0.004921442,0.005223818,0.005116884,0.005372564,0.005683204,0.005906982,0.006107616,0.006305164,0.006786871,0.006479351,0.006761518,0.007856805,0.008212082,0.008419692,0.00853087,0.008177316,0.008480988,0.008306212,0.008291296,0.008250654,0.008707615,0.010237091,0.010267711,0.01041511,0.010571512,0.010819589,0.011079047,0.011167351,0.011369379,0.011275133,0.011522768,0.011705442,0.011742829,0.011655684,0.011766493,0.012039522,0.012165009,0.012343533,0.012334031,0.012116018,0.012170602,0.012096784,0.012062128,0.012445257,0.012534383,0.012563156
GWP_100_AR5_N2O,Buildings,GNB,Guinea-Bissau,0.012670438,0.012919888,0.013464885,0.013924907,0.014541397,0.015778219,0.016873524,0.018358453,0.01929737,0.020546121,0.022502277,0.022705915,0.02364059,0.024519112,0.024843298,0.025577742,0.026306769,0.027224045,0.027195088,0.027941299,0.029429358,0.029869461,0.029169292,0.029085827,0.028472629,0.0298277,0.029665522,0.029497708,0.030525242,0.032929139,0.033680751,0.03388578,0.034403685,0.03502866,0.035744762,0.036894434,0.037197003,0.037973492,0.038039868,0.038723847,0.039519386,0.039379702,0.039046706,0.039237181,0.039558498,0.039665565,0.039958308,0.039817468,0.039847436,0.039476978,0.039947044,0.03969439,0.041012871,0.041480366,0.041500311
GWP_100_AR5_N2O,Buildings,GNQ,Equatorial Guinea,0.003680873,0.003680873,0.0037054,0.003746157,0.0038252,0.003894704,0.003976008,0.004048086,0.004117591,0.004183765,0.004262766,0.004325352,0.004396055,0.004454204,0.00443043,0.004403463,0.004386649,0.004369087,0.004373612,0.004364074,0.004352345,0.004342996,0.004332398,0.004332272,0.004321674,0.004312325,0.004333525,0.00438427,0.004364323,0.004368903,0.004356924,0.004346326,0.00432638,0.004329706,0.004318982,0.004321615,0.004318534,0.004307865,0.004304175,0.004294953,0.004286862,0.004293826,0.004269993,0.004255757,0.004246215,0.00423073,0.004227036,0.004233433,0.004181156,0.004158489,0.004128627,0.004126972,0.004161391,0.004168145,0.004170275
GWP_100_AR5_N2O,Buildings,GRC,Greece,0.160938499,0.182638583,0.198567532,0.217817995,0.203716793,0.214159417,0.179547943,0.189019318,0.22116458,0.233139526,0.236029641,0.215872585,0.231175096,0.257172356,0.27805945,0.283577533,0.255567139,0.28458021,0.30097262,0.300035185,0.30733284,0.329460191,0.30777137,0.301189991,0.303257782,0.285032608,0.293056455,0.29324735,0.294133312,0.293745297,0.295048569,0.299996854,0.326255597,0.355117529,0.30801175,0.315663219,0.327386789,0.299708279,0.284453382,0.2278328,0.206095898,0.183581411,0.059573929,0.046906339,0.045412187,0.050707196,0.044658771,0.044670378,0.041825209,0.040860481,0.040730913,0.041057153,0.043605987,0.04225812,0.042453439
GWP_100_AR5_N2O,Buildings,GRD,Grenada,6.04125E-06,6.03617E-06,6.45107E-06,7.57471E-06,6.63159E-06,5.96108E-06,9.88267E-06,1.10087E-05,1.26231E-05,1.41621E-05,1.2051E-05,8.50816E-06,7.69364E-06,8.27429E-06,3.53823E-05,3.58752E-05,4.32169E-05,5.64973E-05,6.31925E-05,6.62019E-05,8.68315E-05,8.94088E-05,8.91799E-05,9.89684E-05,0.000113548,9.12229E-05,0.000103375,0.000149063,0.000150793,0.000124256,3.98603E-05,3.96289E-05,3.39998E-05,3.4794E-05,3.77888E-05,4.59246E-05,4.16184E-05,5.86032E-05,4.56811E-05,6.3136E-05,6.37045E-05,2.09843E-05,1.91134E-05,2.99527E-05,2.76889E-05,2.83616E-05,3.37731E-05,3.14585E-05,6.22366E-05,8.04956E-05,6.54349E-05,6.97345E-05,7.31438E-05,7.29958E-05,7.57981E-05
GWP_100_AR5_N2O,Buildings,GRL,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000703718,0.00071736,0.000717647,0.000737967,0.000744645,0.000649149,0.000608366,0.000628972,0.000663078,0.000995038,0.000930643,0.001560601,0.00093775,0.000949077,0.000984374,0.000738777,0.000773956,0.00078118,0.000832709,0.000822037,0.000835553
GWP_100_AR5_N2O,Buildings,GTM,Guatemala,0.077617414,0.077617414,0.079766601,0.083059247,0.082587268,0.099465777,0.101110279,0.104160081,0.109209632,0.11201657,0.099358653,0.101813932,0.103263324,0.105055526,0.107666483,0.109947252,0.112508628,0.116126709,0.119486284,0.122401063,0.125668174,0.127297944,0.129767619,0.127718357,0.125390335,0.129357341,0.130608502,0.133250573,0.134959017,0.158046085,0.158731784,0.143814156,0.184108603,0.192012369,0.200485293,0.208472774,0.20925452,0.215988382,0.219117606,0.224346241,0.233531605,0.240406127,0.246108287,0.252732955,0.258122791,0.262907745,0.28019853,0.29709868,0.302854245,0.308570618,0.317748859,0.327280991,0.33705898,0.342780784,0.342802398
GWP_100_AR5_N2O,Buildings,GUF,French Guiana,0.000155959,0.000201159,0.000197967,0.000209057,0.000193339,0.000184553,0.000216123,0.000233075,0.00024784,0.000260946,0.000257318,0.00022716,0.000247091,0.000247884,0.000397606,0.000424594,0.000485594,0.000511543,0.00060168,0.000700926,0.001059129,0.001132386,0.001045899,0.001184285,0.001219838,0.001249598,0.001300935,0.00140556,0.001602822,0.001546384,0.000924557,0.000989665,0.00100015,0.001132061,0.001185581,0.001250168,0.001283621,0.001381399,0.00137685,0.001481811,0.001525008,0.001591194,0.001643099,0.001696982,0.001752898,0.001810877,0.001844057,0.001877952,0.001912546,0.001947874,0.00198398,0.002021237,0.002059308,0.002062045,0.002069136
GWP_100_AR5_N2O,Buildings,GUY,Guyana,0.002956952,0.002956952,0.005493536,0.014466578,0.017978089,0.019606364,0.016364765,0.015436559,0.016380097,0.017075642,0.018928657,0.02375904,0.02696531,0.030477912,0.028221972,0.029174318,0.025635735,0.026353459,0.022818365,0.024293585,0.02311023,0.014861038,0.013850506,0.011569593,0.016750309,0.020956371,0.022217127,0.025446462,0.023455253,0.028631491,0.024740114,0.026258059,0.027163905,0.01481655,0.017665292,0.026347974,0.017864788,0.021377622,0.022293399,0.010857445,0.019558604,0.02239387,0.029406336,0.028575646,0.032091102,0.030767974,0.030019449,0.033230559,0.033254528,0.03434409,0.023327721,0.017107431,0.010609814,0.010759292,0.011155516
GWP_100_AR5_N2O,Buildings,HKG,Hong Kong,0.0023436,0.0023436,0.001891162,0.001615789,0.002266579,0.002047194,0.002195524,0.002847212,0.002681532,0.001786143,0.001540344,0.000993531,0.001481941,0.000730475,0.000758064,0.000736565,0.000786953,0.000807338,0.000833382,0.000798972,0.000819566,0.000862175,0.000902781,0.000920718,0.001291851,0.001287722,0.001236231,0.001194864,0.001094106,0.001199112,0.001123033,0.00117713,0.001285923,0.001468967,0.001456046,0.001061513,0.000991275,0.000945746,0.000989356,0.000965523,0.000903128,0.000910479,0.000874794,0.000823199,0.000889753,0.000841796,0.000816777,0.000813629,0.000851191,0.00078744,0.000893299,0.000893348,0.000867551,0.000949577,0.001056509
GWP_100_AR5_N2O,Buildings,HND,Honduras,0.04139786,0.04139786,0.042435695,0.044151932,0.044498766,0.045568172,0.046682658,0.047504455,0.049011572,0.050134577,0.050926933,0.051363649,0.052149268,0.052992561,0.053475179,0.051773865,0.050462329,0.051404336,0.052386294,0.053686902,0.054770165,0.054810886,0.055334047,0.05527995,0.055356488,0.055442185,0.055559133,0.063511238,0.063830358,0.044398756,0.050147692,0.04943825,0.050937932,0.053873421,0.056004783,0.058695198,0.061613501,0.06375103,0.067261596,0.070618245,0.073681473,0.077168919,0.078740721,0.080288389,0.123874126,0.090702303,0.08653323,0.064125529,0.07010702,0.077753302,0.073474699,0.068997558,0.061637,0.059507604,0.059526301
GWP_100_AR5_N2O,Buildings,HRV,Croatia,0.024999516,0.024999516,0.016409697,0.015215847,0.016905945,0.018552777,0.018633759,0.019040113,0.017659378,0.015581625,0.01362417,0.014429356,0.020187612,0.021743883,0.020619466,0.020425783,0.019021889,0.018002821,0.016250431,0.017628597,0.145772426,0.124225953,0.119592683,0.115694671,0.11430819,0.116904162,0.120546041,0.114297192,0.127223326,0.113868957,0.113845107,0.112556731,0.105347858,0.114537731,0.108329519,0.111094111,0.107963766,0.104495361,0.107439116,0.10868757,0.110456924,0.110231055,0.104775478,0.102845765,0.097103158,0.104370147,0.102683408,0.101158573,0.100837622,0.099289433,0.102752928,0.105858301,0.103935505,0.102491183,0.106875692
